id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved,distance,bearing
20366,Taqueria de los Muertos,663 Washington Ave,Brooklyn ,NY,TRUE,TRUE,,Buy something at counter first ,40.6772445,-73.9635149,2016-02-15 21:35:59.326000+00:00,2016-02-15 21:35:59.326000+00:00,0,0,US,FALSE,20366,TRUE,1.016348381,267.2378432
24169,Speedy Romeo,376 Classon Ave ,Brooklyn,New York,TRUE,TRUE,Back right corner,Two gender neutral single stall bathrooms,40.6874998,-73.9600759,2016-07-20 17:29:30.899000+00:00,2016-07-20 17:29:30.899000+00:00,0,2,US,FALSE,24169,TRUE,1.053757528,300.3527551
17966,Brooklyn Kolache,520 Dekalb Avenue,Brooklyn,NY,TRUE,TRUE,At the end of the tables to the far right.,"Really sweet staff, you can just ask or walk right in.",40.6907329,-73.9557725,2015-07-11 05:41:29.635000+00:00,2015-07-11 05:41:29.635000+00:00,0,1,US,FALSE,17966,TRUE,1.059602387,317.2270246
52789,Brooklyn Museum,200 eastern parkway ,brooklyn,new york,TRUE,TRUE,this is on the left when you enter the building in the lobby area.,no need to pay entry into the museum. ,40.6712083,-73.9636299,2019-09-16 14:47:30.944000+00:00,2019-09-16 14:47:31.412000+00:00,0,1,US,TRUE,52789,TRUE,1.128309168,250.3049174
21066,Project Parlor,742 Myrtle Ave,Brooklyn,NY,TRUE,TRUE,"all one floor, towards the back of the bar","friendly dive bar, lots of queer/trans clientele",40.6947595,-73.9530994,2016-04-04 00:38:23.047000+00:00,2016-04-04 00:38:23.047000+00:00,0,1,US,FALSE,21066,TRUE,1.237724437,331.6638547
18624,Beast of Bourbon,710 Myrtle Ave.,Brooklyn,New York,TRUE,TRUE,,,40.6944455,-73.9549186,2015-09-07 18:55:33.706000+00:00,2015-09-07 18:55:33.706000+00:00,0,1,US,FALSE,18624,TRUE,1.257422137,326.5153314
28249,Ample Hills Creamery,623 Vanderbilt Ave,Brooklyn,NY,TRUE,TRUE,,,40.6786003,-73.9681538,2017-02-23 18:56:57.717000+00:00,2017-02-23 18:56:57.717000+00:00,0,1,US,FALSE,28249,TRUE,1.257699304,271.0072804
1008,Soda,629 Vanderbilt Ave,Brooklyn,NY,TRUE,TRUE,"Straight in to the end of the bar, on the right (next to kitchen).","It's a bar, so act like you're drinking.",40.678236,-73.968482,2014-02-02 20:50:23.681000+00:00,2014-02-02 20:50:23.681000+00:00,1,0,US,FALSE,1008,TRUE,1.274568491,270.1356774
30718,Wendy's,469 Flatbush Ave,Brooklyn,New York,TRUE,TRUE,Right by the entrance on your right,"I just walked in and used it, no purchase required, but they'd probably appreciate if you bought something small if you can. ",40.6629206,-73.9617267,2017-02-26 19:46:22.923000+00:00,2017-02-26 19:46:22.923000+00:00,0,1,US,FALSE,30718,TRUE,1.399658645,229.0269917
33407,Rebecca's,610 Bushwick Ave,Brooklyn,New York,TRUE,TRUE,"Walk to the back, you'll see it on the left","Open 6pm to 4am
Just go in and use the bathroom, no purchase required!",40.6982013,-73.9342432,2017-04-01 05:01:55.156000+00:00,2017-04-01 05:01:55.156000+00:00,0,1,US,FALSE,33407,TRUE,1.477752523,26.34314231
5808,SUNY Downstate Basic Sciences Building- 6th floor,450 Clarkson Avenue,Brooklyn,NY,TRUE,TRUE,by the hallway that connects the basic sciences building and the education building,you have to be a student/staff/visitor to the school to access the bathroom,40.655411,-73.945659,2014-04-28 23:03:05.655000+00:00,2014-04-28 23:03:05.655000+00:00,1,1,United States,FALSE,5808,TRUE,1.575041267,183.7721652
355,Thai 101,455A Myrtle Avenue (Washington and Waverly),BROOKLYN,NY,TRUE,TRUE,,Great food too.,40.693394,-73.967293,2014-02-02 20:49:31.540000+00:00,2014-02-02 20:49:31.540000+00:00,1,0,US,FALSE,355,TRUE,1.604513458,303.3323054
1783,Tea Lounge,873 Union ST.,Brooklyn,NY,TRUE,TRUE,,Monday-Thursday 7am-1am  :  Friday 7am-2am  :  Saturday 8am-2am  :  Sunday 8am-1am,40.6743618,-73.9745353,2014-02-02 20:51:34.261000+00:00,2014-02-02 20:51:34.261000+00:00,1,0,US,FALSE,1783,TRUE,1.613491269,262.8389121
44884,Poke bowl station,237 Flatbush Ave,Brooklyn,Ny,TRUE,TRUE,,,40.6811056,-73.9750004,2018-10-04 18:11:01.505000+00:00,2020-04-14 21:14:16.830000+00:00,0,0,US,FALSE,44884,TRUE,1.628692563,275.4215884
60237,Sweetwater Coffee & Tea,55 5th Avenue,Brooklyn,NY,TRUE,TRUE,,Customers only so buy a delicious cookie,40.6810537,-73.9770571,2021-10-24 15:28:08.771000+00:00,2021-10-24 15:28:08.876000+00:00,0,1,US,TRUE,60237,TRUE,1.735263504,274.9948028
29563,Parkside,705 Flatbush Ave.,Brooklyn,NY,TRUE,TRUE,On the left just past the bar,,40.655949,-73.959599,2017-02-25 16:13:36.133000+00:00,2017-02-25 16:13:36.133000+00:00,0,0,US,FALSE,29563,TRUE,1.736047534,214.7848154
17918,Alchemy,56 5th Ave,Brooklyn,NY,TRUE,TRUE,Towards the back to the left,,40.6813676,-73.9773584,2015-07-03 17:19:49.350000+00:00,2015-07-03 17:19:49.350000+00:00,0,0,US,FALSE,17918,TRUE,1.753537285,275.4869283
18098,Rose Water,787 Union St, Brooklyn,NY,TRUE,TRUE,Straight back from the entrance,crowded on weekends ,40.675698,-73.9782498,2015-07-26 19:08:11.795000+00:00,2015-07-26 19:08:11.795000+00:00,0,0,US,FALSE,18098,TRUE,1.79462248,265.8387042
32322,Brooklyn Roasting Company ,200 Flushing Ave,Brooklyn ,NY,TRUE,TRUE,,,40.6975982,-73.9679411,2017-03-01 06:58:38.328000+00:00,2017-03-01 06:58:38.328000+00:00,0,0,US,FALSE,32322,TRUE,1.831114887,309.2328192
28761,Brooklyn Public Library - Bushwick location,340 Bushwick Avenue ,Brooklyn ,NY,TRUE,TRUE,"go to the customer service desk in the front. The key to the restroom is kept in a plastic bin on the edge of desk. If the bin is empty, wait for the key to come back before taking the elevator to the basement or the stairs. ",,40.7045499,-73.9396054,2017-02-24 19:11:09.141000+00:00,2017-02-24 19:11:09.141000+00:00,0,0,US,FALSE,28761,TRUE,1.837637341,9.794411311
30031,Berlyn,"25 Lafayette Ave, Brooklyn, NY 11217",Brooklyn,NY,TRUE,TRUE,"To the right, across from the bar.",,40.6869829,-73.9779695,2017-02-26 00:27:32.910000+00:00,2017-02-26 00:27:32.910000+00:00,0,0,US,FALSE,30031,TRUE,1.873118894,284.5956168
18601,Tutu's,25 Bogart St,Brooklyn,New York,TRUE,TRUE,"Straight to the back, past the bar and the tables in the hallway to the back room. It'll be to your right.",,40.7041154,-73.9332078,2015-09-04 13:51:02.504000+00:00,2015-09-04 13:51:02.504000+00:00,0,0,US,FALSE,18601,TRUE,1.88165317,22.88853099
50302,Center for Fiction,15 Lafayette Ave,Brooklyn,NY ,TRUE,TRUE,"By the café in back, no need to buy anything! ",,40.6868022,-73.9785744,2019-06-08 21:41:37.873000+00:00,2019-06-08 21:41:37.897000+00:00,0,0,US,FALSE,50302,TRUE,1.89917115,284.0670671
20247,Syndicated,40 Bogart St,Brooklyn,NY,TRUE,TRUE,"In the back, marked WC. A row of single rooms with a common trough sink outside ",beautiful & inexpensive movie theatre where they also serve food. Recommended! probably won't notice during busy times if you walk past looking for a friend ,40.7049909,-73.9331037,2016-02-08 00:25:07.792000+00:00,2016-02-08 00:25:07.792000+00:00,0,1,US,FALSE,20247,TRUE,1.940971337,22.40526949
36323,Fine & Raw Chocolate,288 Seigel Street,Brooklyn,NY,TRUE,TRUE,,,40.705391,-73.9337666,2017-07-11 12:05:48.296000+00:00,2017-07-11 12:05:48.296000+00:00,0,0,US,FALSE,36323,TRUE,1.957432051,20.89966654
28786,Brooklyn Public Library,22 Linden Boulevard,Brooklyn,NY,TRUE,TRUE,"On the main floor near the seating area, next to the staircase",Several stairs to enter the library but there's a wheelchair lift available on request,40.6519216,-73.9583501,2017-02-24 19:49:41.993000+00:00,2017-02-24 19:49:41.993000+00:00,0,0,US,FALSE,28786,TRUE,1.960729125,208.3918967
51855,Blick Art Materials,41 Flatbush Ave ,Brooklyn,Ny,TRUE,TRUE,"Bottom floor, accessible through elevator or stairs.",Just ask for restroom.,40.6875012,-73.9796053,2019-08-12 03:02:50.022000+00:00,2019-08-12 03:02:50.138000+00:00,0,0,US,FALSE,51855,TRUE,1.965814582,284.735304
21603,Pine Box Rock Shop,12 Grattan St,Brooklyn,NY,TRUE,TRUE,In the back past the bar. Two doors marked WC (water closet) and one with a handicap symbol.,Cool bar with lots of space and music shows. Should prob buy something - they do card; wouldn't notice during busy hours ,40.7052743,-73.9326757,2016-04-22 23:55:47.591000+00:00,2016-04-22 23:55:47.591000+00:00,0,1,US,FALSE,21603,TRUE,1.966411678,22.96536215
36324,Lantern Hall,52 Harrison Place,Brooklyn,NY,TRUE,TRUE,,"Restrooms are single stalls, explicitly marked as ""all-gender"" restrooms",40.7062764,-73.9313512,2017-07-11 12:08:55.601000+00:00,2017-07-11 12:08:55.601000+00:00,0,1,US,FALSE,36324,TRUE,2.054046033,24.50287653
60252,Wild East Brewing Co.,623 Sackett Street,Brooklyn,NY,TRUE,TRUE,,Typical brewery single stall non gendered rooms,40.6785,-73.9834876,2021-10-25 19:55:40.682000+00:00,2021-10-25 19:55:40.808000+00:00,0,0,US,FALSE,60252,TRUE,2.06095873,270.4684987
29392,The Graham,151 meserole street ,Brooklyn,NY,TRUE,TRUE,All bathrooms are gender neutral and single stall,,40.7082307,-73.9431796,2017-02-25 07:56:37.384000+00:00,2017-02-25 07:56:37.384000+00:00,0,1,US,FALSE,29392,TRUE,2.077045698,1.864505339
34970,Culture,"331 5th Ave, 11215",Brooklyn,NY,TRUE,TRUE,Along the left wall towards the back,,40.672327,-73.9834014,2017-05-10 00:27:20.523000+00:00,2017-05-10 00:27:20.523000+00:00,0,0,US,FALSE,34970,TRUE,2.095782637,261.5193953
39139,Champs diner,197 Meserole st ,"Brooklyn, New York",New York,TRUE,TRUE,"There are two, gender-neutral, single-stall restrooms at the back of the restaurant on the right. ",The staff are very accepting. ,40.7084522,-73.9408922,2017-12-25 15:16:51.670000+00:00,2017-12-25 15:16:51.670000+00:00,0,1,US,FALSE,39139,TRUE,2.098702158,6.156811731
54075,Mil Mundos Books,323 Linden Street,Brooklyn,New York,TRUE,TRUE,,SAFE SPACE 💖,40.6987114,-73.9143277,2019-11-20 00:22:13.641000+00:00,2020-04-14 21:02:31.591000+00:00,0,0,US,FALSE,54075,TRUE,2.110722735,55.45922529
18623,Trophy Bar,351 Broadway,Brooklyn,New York,TRUE,TRUE,,,40.7078844,-73.9557042,2015-09-07 18:53:11.611000+00:00,2015-09-07 18:53:11.611000+00:00,0,1,US,FALSE,18623,TRUE,2.139762118,338.7596033
38530,Alamo draft house ,445 Albee Square ,Brooklyn ,NY,TRUE,TRUE,In lobby of the movie theater. Near escalator.,,40.6908759,-73.9828655,2017-11-06 07:07:24.578000+00:00,2017-11-06 07:07:24.578000+00:00,0,1,US,FALSE,38530,TRUE,2.209678024,288.1613711
16919,Heavy Woods,50 Wyckoff Ave,Brooklyn,NY,TRUE,TRUE,"Straight back and to the left, across from the where plates are placed for waitstaff","Cool bar with food, you should probably buy something though. There's a ramp that goes into the establishment as well",40.705535,-73.9216859,2015-03-26 15:29:24.787000+00:00,2015-03-26 15:29:24.787000+00:00,0,0,US,FALSE,16919,TRUE,2.226807076,39.40129487
29942,Alamo Drafthouse,445 Albee Square W #4,Brooklyn,NY,TRUE,TRUE,By escalators just right of House of Wax bar  / single and separate from men's/women's ,Don't need to be a paying customer just walk past front desk just beyond escalator ,40.6907009,-73.9834976,2017-02-25 22:32:08.038000+00:00,2017-02-25 22:32:08.038000+00:00,0,0,US,FALSE,29942,TRUE,2.235407571,287.6571635
28248,Ample Hills Creamery,305 Nevins St,Brooklyn,NY,TRUE,TRUE,,,40.6789212,-73.9873612,2017-02-23 18:56:35.258000+00:00,2017-02-23 18:56:35.258000+00:00,0,0,US,FALSE,28248,TRUE,2.264386437,270.9849968
54728,Good Morning Brooklyn ,31 Wyckoff Ave,Brooklyn,NY,TRUE,TRUE,Walk straight back to the right. The code is 2884 (1/7/20),,40.7066857,-73.9224419,2020-01-07 18:48:26.534000+00:00,2020-04-14 21:07:34.727000+00:00,0,0,US,FALSE,54728,TRUE,2.274607782,37.29905507
37146,Lavender Lake,383 Carroll street ,Brooklyn,Ny,TRUE,TRUE,,Often quite busy so it's unlikely anyone will notice a non customer using the restroom,40.6785552,-73.9898402,2017-08-23 21:47:42.223000+00:00,2017-08-23 21:47:42.223000+00:00,0,0,US,FALSE,37146,TRUE,2.393849725,270.4725804
58464,Elsewhere,599 Johnson Ave,Brooklyn,NY,TRUE,TRUE,,,40.7096703,-73.9232787,2021-07-31 15:42:45.929000+00:00,2021-07-31 15:42:46.017000+00:00,0,0,US,FALSE,58464,TRUE,2.435331642,33.544467
39195,Chipotle,1 MetroTech Center, Brooklyn,New York,TRUE,TRUE,You'll need to ask at the register for the code for the bathroom. Everyone is really nice and accepting. I work there an am trans 😊,,40.6932169,-73.986403,2017-12-29 22:08:04.462000+00:00,2017-12-29 22:08:04.462000+00:00,0,0,US,FALSE,39195,TRUE,2.445118104,289.59482
55698,Taco Chulo,318 Grand Street,Brooklyn,NY,TRUE,TRUE,In the back on the right,,40.7125653,-73.9566891,2020-02-29 22:15:24.150000+00:00,2020-04-14 21:09:29.520000+00:00,0,1,US,TRUE,55698,TRUE,2.464925764,339.9773571
35957,Bitter funk chicken,1295 prospect ave,Brooklyn,Ny,TRUE,TRUE,,,40.6515197,-73.9758349,2017-06-24 02:14:18.066000+00:00,2017-06-24 02:14:18.066000+00:00,1,0,US,FALSE,35957,TRUE,2.479704763,229.9167369
18144,M Shanghai Bistro ,292 Grand Street ,Brooklyn,New York,TRUE,TRUE,In the back near the exit to the patio to the right,,40.7129003,-73.9576615,2015-07-31 00:44:28.933000+00:00,2015-07-31 00:44:28.933000+00:00,0,0,US,FALSE,18144,TRUE,2.501170363,338.7485787
25112,The Brick Theater,579 Metropolitan Ave.,Brooklyn,NY,TRUE,TRUE,"to the right, past the box office counter","Open hours vary, not available during shows.",40.714308,-73.9497682,2016-08-29 02:41:35.061000+00:00,2016-08-29 02:41:35.061000+00:00,0,0,US,FALSE,25112,TRUE,2.513555035,351.173453
26403,61 Local,61 Bergen Street,Brooklyn ,NY,TRUE,TRUE,back of space. two restrooms. both single occupancy and neutral.,,40.6870957,-73.9909018,2016-11-12 02:14:53.229000+00:00,2016-11-12 02:14:53.229000+00:00,0,0,US,FALSE,26403,TRUE,2.52548693,280.8005017
35002,Panera bread,345 Adams st. ,Brooklyn,NY,TRUE,TRUE,Towards the back,"You may need to ask the cashier for a key, but it seems that that is not in practice. There is urinal and a toilet. ",40.6927766,-73.9884716,2017-05-11 18:42:51.173000+00:00,2017-05-11 18:42:51.173000+00:00,0,1,US,TRUE,35002,TRUE,2.531375253,288.2333611
4830,decoursey's sidecar bar and grille,560 5th Ave,Brooklyn,NY,TRUE,TRUE,"In the back, to the left. Two unisex bathrooms.","Staff will let anyone who asks use them, you don't need to buy anything",40.665398,-73.989783,2014-02-11 01:29:23.090000+00:00,2014-02-11 01:29:23.090000+00:00,1,0,USA,FALSE,4830,TRUE,2.548801072,254.3514981
18761,Bia,67 S 6th St,Brooklyn,NY,TRUE,TRUE,"To the right by the door. Single stall, gender neutral.",This is a hip Asian cuisine + bar venue with a sweet rooftop; should probably be a paying customer,40.7113666,-73.9658486,2015-09-18 02:42:42.367000+00:00,2015-09-18 02:42:42.367000+00:00,0,0,US,FALSE,18761,TRUE,2.559177409,326.832709
1569,paper moon cafe,52 Havemeyer St,Brooklyn,NY,TRUE,TRUE,,,40.714896,-73.954751,2014-02-02 20:51:16.354000+00:00,2014-02-02 20:51:16.354000+00:00,1,0,US,FALSE,1569,TRUE,2.596921733,343.907045
34828,Lowlands bar/cafe,543 3rd ave,Brooklyn,New York,TRUE,TRUE,,"Just ask to use the bathroom- staff is super friendly - cafe by day, bar by night. Single stall upstairs & downstairs",40.6684745,-73.9931871,2017-05-05 03:23:28.413000+00:00,2017-05-05 03:23:28.413000+00:00,0,0,US,FALSE,34828,TRUE,2.655319003,258.804659
33258,Hinterlands Bar,739 Church Ave,Brooklyn,NY,TRUE,TRUE,"Two restrooms, one on the left past the bar, the other in the back around the corner on the left",,40.64606,-73.972104,2017-03-29 18:46:52.246000+00:00,2017-03-29 18:46:52.246000+00:00,0,0,US,FALSE,33258,TRUE,2.658959166,221.0264084
58298,Lions Milk,104 Roebling st. ,Brooklyn ,New York ,TRUE,TRUE,One gender neutral bathroom in the back seating area :),,40.7159283,-73.9557975,2021-07-18 15:29:48.807000+00:00,2021-07-18 15:29:48.895000+00:00,0,1,US,FALSE,58298,TRUE,2.678586549,342.8636597
35878,By Chloe,171 North 3rd Street,Brooklyn,New York,TRUE,TRUE,,,40.7152238,-73.9595609,2017-06-19 23:20:49.973000+00:00,2017-06-19 23:20:49.973000+00:00,0,1,US,FALSE,35878,TRUE,2.683757763,337.4230882
4767,Cafe Madeline,1603 Cortelyou Rd,Brooklyn,NY,TRUE,TRUE,,They won't kick up a fuss if you don't buy anything but it would probably be helpful to try to buy something,40.641881,-73.96339,2014-02-10 04:55:03.697000+00:00,2014-02-10 04:55:03.697000+00:00,1,0,Usa,FALSE,4767,TRUE,2.702907307,207.9167843
49605,Chipotle,185 Montague St,Brooklyn,New York,TRUE,TRUE,On the lefthand side as you enter,Ask the cashier for the lock code,40.6943455,-73.9918218,2019-05-07 20:19:26.357000+00:00,2019-05-07 20:19:26.458000+00:00,0,0,US,FALSE,49605,TRUE,2.73569262,288.7364028
18840,Crif Dogs,555 Driggs Ave,Brooklyn,NY,TRUE,TRUE,"Straight in back, marked WC for water closet. Single, gender-neutral.","Marked as for customers only. This is a creative hot dog and French/fry place, affordable.",40.7168495,-73.9564005,2015-09-24 23:13:07.255000+00:00,2015-09-24 23:13:07.255000+00:00,0,0,US,FALSE,18840,TRUE,2.747801884,342.4331155
19699,Nitehawk Cinema,136 Metropolitan Ave,Brooklyn,NY,TRUE,TRUE,Head upstairs to the area where you buy tickets ,"This is an awesome little cinema that serves food and drink to you during the show - def worth a visit. During rush hours for movies, they likely wouldn't notice bathroom users",40.7159815,-73.9625845,2015-12-26 23:37:54.554000+00:00,2015-12-26 23:37:54.554000+00:00,0,1,US,FALSE,19699,TRUE,2.78459626,334.0137193
20428,Starbucks,154 N 7th,Brooklyn,NY,TRUE,TRUE,Back left corner; two unisex accessible separate rooms,"store closes at 9 Sunday-Thursday, 10 on Friday and Saturday",40.7179151,-73.9583129,2016-03-25 02:46:49.279000+00:00,2016-03-25 02:46:49.279000+00:00,0,0,US,FALSE,20428,TRUE,2.843905754,340.3930933
30922,Sea witch,703 5th avenue,Brooklyn ,New York ,TRUE,TRUE,"Easy to locate, next to the bar area across from the kitchen ",,40.6608851,-73.9936491,2017-02-26 23:17:17.455000+00:00,2017-02-26 23:17:17.455000+00:00,0,0,US,FALSE,30922,TRUE,2.855627761,250.7394765
18999,Chai Thai Kitchen,124 N 6th St,Brooklyn,NY,TRUE,TRUE,Small restaurant. Walk past bar toward kitchen and bathroom will be on right hand side. 1 bathroom in the joint. ,You'll probably need to buy something but the food is good and the bathroom is clean.,40.7178952,-73.9596404,2015-10-13 19:06:44.725000+00:00,2015-10-13 19:06:44.725000+00:00,0,0,US,FALSE,18999,TRUE,2.861505338,338.7030471
58268,Other Half Brewing Co.,34 River St. ,Brooklyn,New York,TRUE,TRUE,,There’s 4/5 stalls and each one is gender inclusive. Common area hand washing ,40.7158577,-73.966957,2021-07-16 01:07:32.477000+00:00,2021-07-16 01:07:32.576000+00:00,0,1,US,FALSE,58268,TRUE,2.86426623,328.822585
28440,Cafe Beit,158 Bedford Ave,Brooklyn,New York,TRUE,TRUE,"Back of the cafe, before the garden.",Just ask politely to use the bathroom if not purchasing anything. Friendly owners.,40.7186663,-73.9570576,2017-02-24 04:35:49.206000+00:00,2017-02-24 04:35:49.206000+00:00,0,0,US,FALSE,28440,TRUE,2.877898442,342.3277934
20570,AlMar,111 Front St,Brooklyn,NY,TRUE,TRUE,In the back past the bar. Gender neutral single,"Fancy-ish restaurant, should be a paying customer",40.7026637,-73.9891745,2016-03-26 16:17:28.675000+00:00,2016-03-26 16:17:28.675000+00:00,0,1,US,FALSE,20570,TRUE,2.902436294,298.5425269
29561,Sycamore Flowershop + Bar,1118 Cortelyou Road,Brooklyn,NY,TRUE,TRUE,"Two unisex stalls to the left of the bar, one more towards the front, one towards the back.",,40.6397169,-73.9671558,2017-02-25 16:11:13.420000+00:00,2017-02-25 16:11:13.420000+00:00,0,0,US,FALSE,29561,TRUE,2.918044443,210.8771446
30506,Soft Spot Bar,128 Bedford Ave. ,Brooklyn,NY,TRUE,TRUE,Back on the left. ,"It's a bar, but folks are friendly. ",40.7194267,-73.9562137,2017-02-26 16:03:19.063000+00:00,2020-04-14 21:16:56.340000+00:00,0,0,US,FALSE,30506,TRUE,2.919111836,343.7077382
31043,Oddfellows Ice Cream ,175 Kent Avenue ,Brooklyn,New York ,TRUE,TRUE,In the back left corner. ,,40.7179369,-73.9635033,2017-02-27 01:07:01.500000+00:00,2017-02-27 01:07:01.500000+00:00,0,1,US,FALSE,31043,TRUE,2.92800395,334.0537111
19563,One Girl Cookies,33 Main St,Brooklyn,NY,TRUE,TRUE,"in the back, marked restroom ","cute sweets and coffee shop - you should buy something, but that doesn't seem enforced",40.7033696,-73.9904239,2015-12-10 20:40:40.493000+00:00,2015-12-10 20:40:40.493000+00:00,0,0,US,FALSE,19563,TRUE,2.984041431,298.5676836
29009,Rough Trade,64 N 9th St,Brooklyn ,NY,TRUE,TRUE,Next to the photobooth near the entrance ,,40.7208272,-73.9600489,2017-02-24 23:57:34.262000+00:00,2017-02-24 23:57:34.262000+00:00,0,0,US,FALSE,29009,TRUE,3.062062134,339.564539
16203,Shake Shack,1 Old Fulton Street,Brooklyn,NY,TRUE,TRUE,"In the back, to the right",,40.7030151,-73.9939538,2015-03-05 14:59:17.915000+00:00,2015-03-05 14:59:17.915000+00:00,0,1,US,FALSE,16203,TRUE,3.122587179,296.5086434
1919,Starbucks,33 Hillel Pl,Brooklyn,NY,TRUE,TRUE,"This Starbucks is near Brooklyn College and the Flatbush Junction.  There is one genderfree, single-occupancy bathroom with a locking door.  Walk in and go straight past the counter, the bathroom will be on the left.  The door is usually open for anyone to use the bathroom.","As of spring 2009, regular hours are Mon-Fri 6am-10pm, and Sat-Sun 7:30am-10pm.  During college breaks, they often close early.  Call them at 718-338-2489 to check hours.",40.632675,-73.948201,2014-02-02 20:51:45.108000+00:00,2014-02-02 20:51:45.108000+00:00,1,0,US,FALSE,1919,TRUE,3.151115799,185.0775507
1772,Brooklyn College Library Cafe,2900 Bedford Ave.,Brooklyn,NY,TRUE,TRUE,"There are 3 gender-neutral, single-stall bathrooms in the Library Cafe near Whitehead Hall.  One of the bathrooms is accessible.",The Library Cafe is open 24 hours a day except certain holidays.  You must show a student or staff ID to enter the Brooklyn College campus.,40.631787,-73.952833,2014-02-02 20:51:33.445000+00:00,2014-02-02 20:51:33.445000+00:00,1,0,US,FALSE,1772,TRUE,3.237430311,190.5918683
39146,Milk and Honey Cafe,570 Westminster Road F1,Brooklyn,NY,TRUE,TRUE,"Ground floor, back of cafe",,40.6344998,-73.9665304,2017-12-27 02:43:39.190000+00:00,2017-12-27 02:43:39.190000+00:00,0,1,US,TRUE,39146,TRUE,3.237731808,207.1218585
28625,Brooklyn Public Library,107 Norman Ave. ,Brooklyn,NY,TRUE,TRUE,"There's one single stall, non-gendered bathroom at the front of the library. There are going to be renovations, so that might change, but as of February 24th, 2017, this is the case. ",You don't have to have a library card or even be using the library. ,40.726008,-73.950694,2017-02-24 16:02:38.363000+00:00,2017-02-24 16:02:38.363000+00:00,0,0,US,FALSE,28625,TRUE,3.322392928,352.218509
41217,Fort Defiance,365 Van Brunt St,Brooklyn,New York,TRUE,TRUE,,,40.6766141,-74.0135442,2018-05-04 18:40:23.355000+00:00,2018-05-04 18:40:23.355000+00:00,0,1,US,FALSE,41217,TRUE,3.637433748,268.7084971
3029,Blackout Bar,916 Manhattan Avenue,Brooklyn,NY,TRUE,TRUE,,,40.730658,-73.954328,2014-02-02 20:53:25.983000+00:00,2014-02-02 20:53:25.983000+00:00,1,0,US,FALSE,3029,TRUE,3.664910303,349.032512
