id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved,distance,bearing
23065,Sotto 13,140 w 13th st ,New York ,NY,True,True,straight in the second and third doors on the right after the bar. ,"I work at this place, it's a restaurant so it's preferable that you're a paying customer but if it's not super busy (which it's usually not) we don't mind if you come in and ask if you can use the restroom (sometimes even if we're not open yet)",40.7372515,-73.9991585,2016-06-15 01:57:48.306000+00:00,2016-06-15 01:57:48.306000+00:00,0,0,US,False,23065,True,4.995756941874794,317.04462559719
23064,Sotto 13,140 w 13th st ,New York ,NY,True,True,straight in the second and third doors on the right after the bar. ,"I work at this place, it's a restaurant so it's preferable that you're a paying customer but if it's not super busy (which it's usually not) we don't mind if you come in and ask if you can use the restroom (sometimes even if we're not open yet)",40.7372515,-73.9991585,2016-06-15 01:57:47.516000+00:00,2016-06-15 01:57:47.516000+00:00,0,0,US,False,23064,True,4.995756941874794,317.04462559719
62314,Little Island Public Restroom,"Little Island, Pier 55 at Hudson River Park Hudson River Greenway, New York, NY 10014",New York City,New York,True,True,Right after the little sitting area. If you're nearby Little Island you should be able to find it in Google Maps under public restroom.,,40.7298602,-74.0113939,2022-06-09 17:10:19.553000+00:00,2022-06-09 17:10:19.638000+00:00,0,0,US,True,62314,True,5.015354298293631,307.548135236361
33206,Mah-Ze-Dahr,Greenwich Avenue,New York,New York,True,True,,,40.736580000000004,-74.0011456,2017-03-28 20:03:20.135000+00:00,2017-03-28 20:03:20.135000+00:00,0,0,US,False,33206,True,5.019118567083757,315.702027395843
360,Starbucks,"27th & 6th, SE corner",NEW YORK,NY,True,True,,,40.74375,-73.987,2014-02-02 20:49:31.698000+00:00,2014-02-02 20:49:31.698000+00:00,1,0,US,False,360,True,5.055744024758633,326.8408587025
64079,"300 E 40th St #17E, New York, NY 10016, USA",300 E 40th St #17E,New York,New York,True,True,By the counter and all the way in the back.,,40.7480655,-73.97286199999999,2022-12-10 13:09:26.959000+00:00,2022-12-10 13:09:27.099000+00:00,0,1,US,False,64079,True,5.057322486877558,337.671014173385
28685,Blank Slate Coffee and Kitchen ,121 Madison Avenue,New York,New York,True,True,,,40.7453004,-73.9843762,2017-02-24 17:40:18.611000+00:00,2017-02-24 17:40:18.611000+00:00,0,0,US,False,28685,True,5.093601952181652,329.070713997653
16682,LGBT Community Center (NYC),208 W. 13th Street,New York,NY,True,True,"There are gender-specific and gender-neutral bathrooms here. You don't have to pay, just walk in. Ask the desk attendant what type of bathroom you want (All Gender, women, men ).",,40.7380382,-74.0010439,2015-03-15 23:27:43.699000+00:00,2015-03-15 23:27:43.699000+00:00,0,1,US,False,16682,True,5.097336369274975,316.45914759422
33020,Spoon table & bar,40 E 33rd St,New York,NY,True,True,In the back behind the dining room,,40.74646389999999,-73.9826459,2017-03-03 15:44:20.069000+00:00,2017-03-03 15:44:20.069000+00:00,0,1,US,False,33020,True,5.130621340646985,330.592932511199
52201,Paris baguette boulangerie,Lexington ave and 36th street,Manhattan ,Ny,True,True,Bakery on Lexington ,"There are two bathrooms, both unisex",40.7476796,-73.9787927,2019-08-26 16:27:19.646000+00:00,2019-08-26 16:27:19.757000+00:00,0,1,US,True,52201,True,5.133230640216923,333.511370786161
27627,RAYMI Restaurant,43 West 24th Street,NY,NY,True,True,1 gender neutral wheelchair accessible bathroom upstairs. 10 individual gender neutral single stalls downstairs.,Upstairs and downstairs restrooms only available to restaurant patrons. Single stall downstairs bathrooms only open for dinner service starting at 5pm,40.7433741,-73.9912968,2017-01-21 18:11:34.900000+00:00,2017-01-21 18:11:34.900000+00:00,0,1,US,False,27627,True,5.136772894459119,324.131680524376
23630,The Spotted Pig,314 West 11th st. ,New York City,New York,True,True,Second floor by the stairs,"There are two stalls, but it is very cramped. The stalls are very small. But the restaurant is very LGBT+ Supportive as a whole, and the bathroom is unisex. ",40.7356067,-74.0066707,2016-06-27 02:28:13.761000+00:00,2016-06-27 02:28:13.761000+00:00,0,1,US,False,23630,True,5.144391250840459,312.572591282994
40559,Starbucks,4 Park Avenue,New York,New York,True,True,"Two gender neutral, single-stall, locking restrooms in an alcove across from the counter. Disabled persons should enter through the ramp in the main entrance of the building to avoid stairs.",Must be a paying customer. As for the code at the front counter.,40.7469036,-73.9819699,2018-03-25 18:48:37.137000+00:00,2018-03-25 18:48:37.137000+00:00,0,0,US,False,40559,True,5.144839374369243,331.180796395425
40046,The Smith,19 W 27th St,New York,New York,True,True,All the way at the end past the bar on the right-hand side tucked in a little hallway,,40.7445933,-73.9887158,2018-02-20 21:13:53.051000+00:00,2018-02-20 21:13:53.051000+00:00,0,0,US,True,40046,True,5.148123055393775,326.142254279317
30784,Hillside Country BBQ,30 W. 26th Street,New York,New York,True,True,"They've got a bunch of gendered bathrooms downstairs, but they have one Unisex one on the main floor in the back past the BBQ pits, right across from the ""employees only"" door.","I believe you have to be a paying customer, but I'm not certain. ",40.74421350000001,-73.9904452,2017-02-26 21:07:09.163000+00:00,2017-02-26 21:07:09.163000+00:00,0,0,US,False,30784,True,5.166622975087582,324.971467191144
35779,Salvation Taco ,"145 E 39th St, New York, NY 10016",New York,New York,True,True,Down stairwell B ,,40.7493962,-73.9765834,2017-06-15 17:23:30.795000+00:00,2017-06-15 17:23:30.795000+00:00,0,1,US,False,35779,True,5.205457675181959,335.520202164338
30825,THINK COFFEE,73 8th avenue,New York City ,New York ,True,True,"In the back 
",,40.7395163,-74.0030005,2017-02-26 21:50:01.001000+00:00,2017-02-26 21:50:01.001000+00:00,0,0,US,False,30825,True,5.240132568121765,316.189457693596
17158,Think Coffee,73 8th Avenue,NewvYork,NY,True,True,"All the way in the back, on the right side. ","There are no signs stating that the restroom is for paying customers only; however this is probably the policy. With the LGBT center only a block away, I would advise going there if you weren't going to buy anything at Think. ",40.73952999999999,-74.00303889999999,2015-04-17 00:07:22.620000+00:00,2015-04-17 00:07:22.620000+00:00,0,0,US,False,17158,True,5.242080901034914,316.17717686949
17159,Think Coffee,73 8th Avenue,NewvYork,NY,True,True,"All the way in the back, on the right side. ","There are no signs stating that the restroom is for paying customers only; however this is probably the policy. With the LGBT center only a block away, I would advise going there if you weren't going to buy anything at Think. ",40.73952999999999,-74.00303889999999,2015-04-17 00:07:25.159000+00:00,2015-04-17 00:07:25.159000+00:00,0,0,US,False,17159,True,5.242080901034914,316.17717686949
26178,Oxford University Press,198 Madison Ave,New York,NY,True,True,"Go through the front door, to the left of the reception desk. Restroom is to the left of the door that leads to the elevator lobby.","Typically, the people at the reception desk will allow non-employees to use the restroom, but unfortunately it's not guaranteed.",40.7482596,-73.9828835,2016-11-10 20:13:14.372000+00:00,2016-11-10 20:13:14.372000+00:00,0,0,US,False,26178,True,5.249726567823743,331.07575635084
56478,Public restroom,"S Loop Rd, W Loop Rd",New york,New York,True,True,Right before the entrance to the four freedoms park,,40.7535172,-73.9585529,2020-08-17 22:43:29.475000+00:00,2020-08-17 22:43:29.543000+00:00,0,0,US,False,56478,True,5.259712735692168,349.18286275059
16445,Congregation Beit Simchat Torah,57 Bethune Streer,New York,NY,True,True,Go through the courtyard and up the ramp to 2nd floor entrance ,CBST is New York's LGBTQS synagogue serving people of all sexual orientations and gender identities,40.7369425,-74.0086677,2015-03-09 23:59:30.752000+00:00,2015-03-09 23:59:30.752000+00:00,0,0,US,False,16445,True,5.282174271619596,312.331419876355
48066,Wholefoods,16th Avenue ,New York,NY,True,True,,,40.7410712,-74.0015593,2019-03-12 16:22:29.392000+00:00,2019-03-12 16:22:29.507000+00:00,0,0,US,True,48066,True,5.284067634056282,317.613723374829
29892,Starbucks,43rd and 3rd,New York,New York,True,True,,Have to be paying customer but there's no key for the bathroom,40.7514526,-73.9739487,2017-02-25 21:29:55.379000+00:00,2017-02-25 21:29:55.379000+00:00,0,0,US,False,29892,True,5.297697821742195,337.875011646664
38933,LIM College - Maxwell Hall,216 e 45th st,New York n,Ny,True,True,"8th floor, to the right of the elevators",Must be a student/staff with a college ID,40.75219209999999,-73.9723261,2017-12-07 15:22:41.218000+00:00,2017-12-07 15:22:41.218000+00:00,0,0,US,False,38933,True,5.322369402110429,339.16413151501
17282,Chipotle,149 8th Ave,New York,NY,True,True,Near the cash register,You must have a receipt with a bathroom code,40.742054,-74.001246,2015-04-28 23:11:27.316000+00:00,2015-04-28 23:11:27.316000+00:00,3,1,US,False,17282,True,5.330817440654753,318.211605820564
17451,Argo Tea,275 7th ave,Ny,ny,True,True,Straight past the seating area all the way on the right. ,"You really don't need to be a paying customer. As long as your not being loud or obnoxious, the staff probably won't notice. Maybe because it's a relatively lgbt-friendly area, or because some of the staff is lgbt, they're always really nice even if they do notice. But if you decide to buy something, a lot of the drinks are 2-3 dollars. 
Open daily from 6/7am - 11pm.",40.7454453,-73.9942046,2015-05-15 17:37:33.594000+00:00,2015-05-15 17:37:33.594000+00:00,0,0,US,False,17451,True,5.335834251360259,323.350683238564
17450,Argo tea,275 7th ave,nyc, ny ,True,True,Straight through past the seating areas to the far right.,"You don't need to be a paying customer, if you present as clean and aren't being loud or obnoxious, the staff really won't mind. Maybe because it's a very lgbt friendly area, or because some of the staff is lgbt. Just go in and do whatchu need to do. And if you want to buy something, a lot of the drinks are 2-3 dollars. 
Open 6/7 am- 11 pm",40.7454453,-73.9942046,2015-05-15 17:32:02.796000+00:00,2015-05-15 17:32:02.796000+00:00,0,1,US,False,17450,True,5.335834251360259,323.350683238564
30569,Blue Agave,7215 3rd Ave,Brooklyn ,New York ,True,True,,In the back. For customers.,40.6330926,-74.02683139999999,2017-02-26 17:11:09.104000+00:00,2017-02-26 17:11:09.104000+00:00,0,0,US,False,30569,True,5.336959307397127,241.394260286347
29874,Argo tea cafe,275 7th ave,New york,New york,True,True,Halfway in on the right ,Must be a paying customer to get the code,40.7455693,-73.9941582,2017-02-25 21:10:27.496000+00:00,2017-02-25 21:10:27.496000+00:00,0,0,US,False,29874,True,5.34210573071458,323.426640020738
3293,BRGR,287 7th Ave.,New York,NY,True,True,Towards the back of the building. There are two unisex restrooms. One is labeled \\\&quot;Vegetarian\\\&quot; and the other is labeled \\\&quot;Carnivore.\\\&quot;,,40.746192,-73.994113,2014-02-02 20:53:45.848000+00:00,2014-02-02 20:53:45.848000+00:00,1,0,US,False,3293,True,5.378489948907735,323.703204408574
41208,Pioneer's Bar,138 W 29th St,New York,NY,True,True,,,40.7471749,-73.9917755,2018-05-04 04:15:03.363000+00:00,2018-05-04 04:15:03.363000+00:00,0,0,US,False,41208,True,5.3800896701075125,325.38869065818
41209,Pioneer's Bar,138 W 29th St,New York,NY,True,True,,,40.7471749,-73.9917755,2018-05-04 04:16:34.661000+00:00,2018-05-04 04:16:34.661000+00:00,0,0,US,False,41209,True,5.3800896701075125,325.38869065818
17172,Cafe Gigi,307 7th Ave.,New York,New York,True,True,Straight in the back. One gender-neutral restroom available.,,40.7469589,-73.9932142,2015-04-18 15:10:07.984000+00:00,2015-04-18 15:10:07.984000+00:00,0,0,US,False,17172,True,5.402296000571741,324.502403908543
60852,The Graduate Hotel,Loop Rd,Roosevelt Island,NY,True,True,,No sinks in the stall but clean and spacious ,40.7561866,-73.9550229,2022-01-19 21:53:15.075000+00:00,2022-01-19 21:53:15.175000+00:00,0,1,US,False,60852,True,5.419795262157669,352.070840647459
28774,Brooklyn Public Library/Bay Ridge Branch,7223 Ridge Boulevard,Brooklyn,NY,True,True,"Single stall occupancy, one on each floor by the elevators.",,40.6336536,-74.0295368,2017-02-24 19:23:06.697000+00:00,2017-02-24 19:23:06.697000+00:00,0,0,US,False,28774,True,5.430666365087166,242.458115421552
26356,The Whitney,99 Gansevoort St,New York City,New York,True,True,"on ""education"" level there is an all gender restroom as well as gendered.","unless you have a membership, you do have to pay to get in, but while you're there it's good to know about",40.7396091,-74.0088604,2016-11-11 17:11:54.940000+00:00,2016-11-11 17:11:54.940000+00:00,0,0,US,False,26356,True,5.431325371385879,313.514123932817
39901,Whitney Museum,99 Ganesvoort Street ,NY,NY,True,True,Third floor by water fountain ,All gender bathroom in Whitney Museum of Art ,40.7396091,-74.0088604,2018-02-12 00:05:00.880000+00:00,2018-02-12 00:05:00.880000+00:00,0,1,US,True,39901,True,5.431325371385879,313.514123932817
64080,"19 E 40th St, New York, NY 10016, USA",19 E 40th St,New York,New York,True,True,By the counter,,40.7518125,-73.9804874,2022-12-10 13:11:11.949000+00:00,2022-12-10 13:11:12.042000+00:00,0,1,US,False,64080,True,5.431735486215008,333.73924778965
17904,Whitney Museum of American Art,99 Gansevoort St,New York,NY,True,True,"Single user all gender restrooms are located on Floors -1, 2, 5, and 8.","You have to have admission to the museum. It's pay-what-you wish fridays from 7pm-10pm, and free with CUNY student ID or if you're under 18. ",40.7396334,-74.00887639999999,2015-07-01 17:50:49.925000+00:00,2015-07-01 17:50:49.925000+00:00,0,0,US,False,17904,True,5.433159930531804,313.518364840764
18885,Callen-Lorde Community Health Center,356 W 18th St,New York,NY,True,True,"LGBYQ-centric Community health center - just walk in and ask to use it. On the first floor, around the corner, near the pharmacy pick up. Two rooms marked All-Gender Restroom",,40.7429858,-74.0031626,2015-09-29 00:00:48.667000+00:00,2015-09-29 00:00:48.667000+00:00,0,3,US,False,18885,True,5.440610146567156,317.683317026986
52202,Callen lorde community health center,356 w 18th street,Manhattan,Ny,True,True,Multiple floors with bathrooms,"This is a safe space for people of all genders, all bathrooms are unisex ",40.7430261,-74.00316,2019-08-26 16:29:31.615000+00:00,2019-08-26 16:29:31.637000+00:00,0,1,US,False,52202,True,5.442824213905397,317.702304154605
52410,Starbucks Reserve Roastery,61 9TH AVE,New York,NY,True,True,Bottom floor,You don’t need to be a paying customer,40.7416944,-74.0056597,2019-09-07 21:12:32.944000+00:00,2019-09-07 21:12:33.036000+00:00,0,1,US,False,52410,True,5.443780146631273,315.923029972601
29865,Le pain quotidien ,937 2nd ave,New york,New york,True,True,Halfway back on the left,Probably have to be a paying customer but oftentimes it's seat yourself here so you might be able to sneak in,40.7547297,-73.9689015,2017-02-25 21:04:31.103000+00:00,2017-02-25 21:04:31.103000+00:00,0,0,US,False,29865,True,5.4456001326672805,342.087663113838
28585,National Opera Center,330 7th Avenue,New York,NY,True,True,"7th floor, turn left at desk",There are two!,40.7477734,-73.99336459999999,2017-02-24 14:45:50.196000+00:00,2017-02-24 14:45:50.196000+00:00,0,0,US,False,28585,True,5.455575709180614,324.738023379568
16683,American Jewish World Service (AJWS),"45 West 36th Street, 10th Floor",New York,NY,True,True,Both gender-specific and gender-neutral bathrooms. ,For staff and official visitors only. Trans friendly place to work. ,40.75067079999999,-73.9855355,2015-03-15 23:31:16.756000+00:00,2015-03-15 23:31:16.756000+00:00,0,1,US,False,16683,True,5.457403667319319,330.282908502362
26273,The Smith,956 2nd Ave,New York,New York,True,True,,,40.755165,-73.967868,2016-11-11 03:31:27.876000+00:00,2016-11-11 03:31:27.876000+00:00,0,4,US,False,26273,True,5.462259317624465,342.882372731689
39400,Queens Center Mall Lower Level Food Court ,90-15 Queens Boulevard,Elmhurst,New York ,True,True,Located in the lower level food court next to the gendered public restrooms,"Restroom contains at least one room with locking door, adult size toilet, child size toilet, and sink. I only inspected one of the rooms and did not check to see if the other(s) were the same",40.73450039999999,-73.87094239999999,2018-01-11 17:31:36.166000+00:00,2018-01-11 17:31:36.166000+00:00,0,1,US,True,39400,True,5.4634550661223145,52.430235586959
40561,Queens Center Mall Food Court,90-15 Queens Blvd,New York,New York,True,True,"In the back of the food court. Two locking, gender neutral, single stall family restrooms.",Right next to the public restrooms. Labeled as family restroom. Clean and usually empty.,40.73450039999999,-73.87094239999999,2018-03-25 18:56:15.745000+00:00,2018-03-25 18:56:15.745000+00:00,0,2,US,True,40561,True,5.4634550661223145,52.430235586959
38858,Highlawn Library,1664 W 13th St ,"Brooklyn, NY",New York,True,True,This bathroom is near the book shelves and tables in the adult reading section. It is near the front of the library. ,"I’d recommend to spend a little time in the library, before you just burst in and use the restroom. It is a unisex, single stall bathroom.",40.6056972,-73.9862328,2017-12-01 00:09:00.157000+00:00,2017-12-01 00:09:00.157000+00:00,0,0,US,True,38858,True,5.472264130086988,210.13490700547
57225,Satis Bistro,"Satis Bistro, 212 Washington St",Jersey City,NJ 07302,True,True,Across from the stairs. White door. ,Paying customers only,40.7144204,-74.0376612,2021-02-14 23:20:32.238000+00:00,2021-02-14 23:20:32.315000+00:00,0,0,US,False,57225,True,5.501129262284909,291.186395331034
29872,Starbucks,370 7th ave,New york,New york,True,True,Behind the cold case on the first floor,Must be a paying customer to get the code,40.7490266,-73.9924742,2017-02-25 21:08:37.358000+00:00,2017-02-25 21:08:37.358000+00:00,0,0,US,False,29872,True,5.5104660505742995,325.707211295204
23809,Shake shack,1333 Broadway,New York,New York,True,True,,,40.7511815,-73.9882038,2016-07-03 23:14:48.742000+00:00,2016-07-03 23:14:48.742000+00:00,0,0,US,False,23809,True,5.5464485206772824,328.895618472958
24799,Sam a.m.,112 Morris st,Jersey city,Nj,True,True,,,40.71410849999999,-74.0390318,2016-08-18 19:08:58.937000+00:00,2016-08-18 19:08:58.937000+00:00,0,0,US,False,24799,True,5.555501387942336,290.742392039632
35275,Artichoke Pizza,114 10th Ave.,New York City,New York,True,True,Two restrooms back near the single slice counter.,,40.7440765,-74.00655069999999,2017-05-26 16:42:02.439000+00:00,2017-05-26 16:42:02.439000+00:00,1,17,US,False,35275,True,5.604359688636961,316.565106650904
18121,Kobeyaki,110 W 40th St,New York,NY,True,True,In they ck to the left,,40.7536194,-73.9859737,2015-07-29 22:42:49.687000+00:00,2015-07-29 22:42:49.687000+00:00,0,0,US,False,18121,True,5.653793455657332,331.001062699209
21690,Kinokuniya Bookstores,1073 Ave of the Americas,New York,New York,True,True,"ground floor, on the left around the corner",,40.7542172,-73.985102,2016-04-28 05:26:42.021000+00:00,2016-04-28 05:26:42.021000+00:00,0,0,US,False,21690,True,5.674485273653202,331.699167852856
3385,New York Burger Co.,470 West 23rd Street,New York,NY,True,True,,2 unisex single-occupant restrooms,40.747284,-74.003234,2014-02-02 20:53:53.984000+00:00,2014-02-02 20:53:53.984000+00:00,1,0,US,False,3385,True,5.6895099848910995,319.473958529906
1638,AVP,241 West 35th,New York,NY,True,True,Second Floor,,40.75227659999999,-73.9915661,2014-02-02 20:51:22.115000+00:00,2014-02-02 20:51:22.115000+00:00,1,0,US,False,1638,True,5.689936488872486,327.388792870836
1639,AVP,241 West 35th,New York,NY,True,True,Second Floor,,40.75227659999999,-73.9915661,2014-02-02 20:51:22.251000+00:00,2014-02-02 20:51:22.251000+00:00,1,0,US,False,1639,True,5.689936488872486,327.388792870836
28267,Whole Foods, 1095 6th Ave,New York,NY,True,True,"second floor, on the right towards the back, located in a hallway to the left of the hot foods section","The restroom is unisex, and all the doors and stalls extend to the floor, so privacy is great.",40.7546714,-73.9848031,2017-02-23 21:19:14.202000+00:00,2017-02-23 21:19:14.202000+00:00,0,1,US,False,28267,True,5.697684125323458,332.015680909991
47393,Whole Foods Market,1095 6th Ave,New york,NY,True,True,Second floor. Take a right along the back wall. ,Quite crowded,40.7547674,-73.98491489999999,2019-02-07 20:40:13.448000+00:00,2019-02-07 20:40:13.492000+00:00,0,1,US,False,47393,True,5.706024299170831,331.980229068446
26177,Caffe Bene,32-14 Steinway Street,Astoria,New York,True,True,"In the back of the cafe, next to the seating area",You have to buy something in order to get the restroom code,40.7586923,-73.9194878,2016-11-10 20:12:17.611000+00:00,2016-11-10 20:12:17.611000+00:00,0,0,US,False,26177,True,5.7110160375929535,17.035481456027
40952,Starbucks,111 Town Square Pl,Jersey City,New Jersey,True,True,,,40.7263044,-74.0337401,2018-04-14 21:49:31.889000+00:00,2018-04-14 21:49:31.889000+00:00,0,0,US,False,40952,True,5.751077717773659,298.245904206356
60202,Moynihan Train Hall,360 W 33rd St,New York,New York ,True,True,,,40.7517667,-73.99557709999999,2021-10-21 11:40:05.820000+00:00,2021-10-21 11:40:05.919000+00:00,0,0,US,True,60202,True,5.753529282270227,325.056401753418
32854,Starbucks,78-25 37th Ave,Jackson Heights,NY,True,True,,,40.7496231,-73.8874087,2017-03-02 20:29:41.169000+00:00,2017-03-02 20:29:41.169000+00:00,0,0,US,False,32854,True,5.7619833906118565,38.460447848963
53501,"519 8th Ave, New York, NY 10018, USA",519 8th Ave,New York,New York,True,True,Back of first floor to the right,Reserved for paying customers; Somewhat messy with a fair amount of graffiti,40.7533395,-73.9928867,2019-10-20 12:30:45.384000+00:00,2019-10-20 12:30:45.483000+00:00,0,0,US,False,53501,True,5.786262914634282,327.043660947931
49310,"Starbucks, Under ESB",W 34th Street,New York,New York,True,True,"Back of Starbucks, top floor.",Code should be on the door.,40.7527102,-73.99467829999999,2019-04-20 18:55:11.233000+00:00,2019-04-20 18:55:11.336000+00:00,0,0,US,False,49310,True,5.789548090019393,325.869134087836
2301,Century 21 Department Store,472 86th Street,Brooklyn,NY,True,True,In Regular store you go down stairs or elevator to the left wall or in homestore you go straight right to back.,Plenty of clean bathroom stalls. Separate bathrooms for male and female. Cleanest bathrooms in Bay Ridge...Wheelchair accesibile. ,40.621792,-74.027005,2014-02-02 20:52:17.334000+00:00,2014-02-02 20:52:17.334000+00:00,1,0,US,False,2301,True,5.83433601819657,235.760483172243
58926,Starbucks,101-02 Queens Boulevard,Forest Hills,NY,True,True,"at the corner of Queens Boulevard and 67th Road. Bathroom is labeled ""all gender"" and located in the back of the shop",atmosphere is friendly,40.7263691,-73.8526421,2021-08-03 01:16:22.466000+00:00,2021-08-03 01:16:22.553000+00:00,0,0,US,False,58926,True,5.836555754508225,62.229454323542
49857,Hudson Yards,Hudson yards 34th st,New york,New York ,True,True,"4th floor Hudson yards shopping centre, past the gendered toilets at the end of the hall",,40.7530876,-73.995933,2019-05-20 15:20:37.570000+00:00,2019-05-20 15:20:37.622000+00:00,0,0,US,True,49857,True,5.842951435378235,325.348878957367
26294,Hunter College -- Thomas Hunter Hall,695 Lexington Ave,New York,NY,True,True,"The third floor of Thomas Hunter, near the club rooms.",,40.760634,-73.968995,2016-11-11 04:38:47.243000+00:00,2016-11-11 04:38:47.243000+00:00,0,0,US,False,26294,True,5.8437117131762015,343.236760118043
32130,Target,7000 Austin St. ,Forest Hills,NY,True,True,Second floor to the left at the top of the escalator.,Two non gendered single occupancy restrooms. Generally kept quite clean!,40.7210293,-73.8477705,2017-02-28 16:44:44.911000+00:00,2017-02-28 16:44:44.911000+00:00,0,0,US,False,32130,True,5.8530482172476095,66.031527132497
