id,name,street,city,state,accessible,unisex,directions,comment,latitude,longitude,created_at,updated_at,downvote,upvote,country,changing_table,edit_id,approved,distance,bearing
35277,Starbucks,593 9th Ave ,New York,NY,True,True,,"you might have to get something, i recommend an ice water- it's free and it's good if you need a break from Times Square, especially if you're wearing a binder!!! ",40.75900960000001,-73.9924904,2017-05-26 17:43:08.312000+00:00,2017-05-26 17:43:08.312000+00:00,0,0,US,False,35277,True,6.131660711450224,329.122955998888
35982,Left Bank Burger Bar,194 Newark Ave,Jersey City,NJ,True,True,,,40.72183920000001,-74.04621019999999,2017-06-25 04:29:57.827000+00:00,2017-06-25 04:29:57.827000+00:00,0,1,US,False,35982,True,6.138147245971281,293.162580240085
1965,222 jersey city blvd/liberty science center,222 jersey city blvd,Jersey City,NJ,True,True,On all four floors near elevator ,,40.7083118,-74.054482,2014-02-02 20:51:48.635000+00:00,2014-02-02 20:51:48.635000+00:00,1,0,US,False,1965,True,6.143158294383024,285.276873240022
48955,Chipotle,618 9th Ave,New York,New York,True,True,when you walk in it is straight ahead to the left of the food station ,must ask for a code to the bathroom,40.759524,-73.99156529999999,2019-04-06 22:52:53.200000+00:00,2019-04-06 22:52:53.294000+00:00,0,1,US,False,48955,True,6.144313182834305,329.766796561281
26960,Starbucks,51st and Broadway,New York,New York,True,True,Enter the store and go to the back and to the left.,You have to ask for a code to enter the bathroom.,40.7620705,-73.9836763,2016-12-04 13:21:28.672000+00:00,2016-12-04 13:21:28.672000+00:00,0,1,US,False,26960,True,6.154721641892117,334.776646171314
25644,Bourbon Street Bar & Grille,346 W 46th Street,New York ,New York ,True,True,,,40.7603107,-73.9897824,2016-09-25 17:23:34.658000+00:00,2016-09-25 17:23:34.658000+00:00,0,0,US,False,25644,True,6.157241096603954,330.947824414638
46406,Ajisai,615 9th Ave,New York,NY,True,True,In the back to the right. ,"For restaurant patrons. Clean, single-user, not gendered bathroom.",40.7595426,-73.99212380000002,2018-12-12 02:37:13.959000+00:00,2018-12-12 02:37:13.997000+00:00,0,0,US,False,46406,True,6.157361682538877,329.479759845326
36538,5 Napkin Burger,630 9th avenue,New york,New york,True,True,Back behind the bar,It's a restaurant so you technically have to be eating here but they have a bar so you could probably just order a drink and use it. Also it's a multi stalled gender neutral restroom- stalls are very private.,40.7599158,-73.9911491,2017-07-22 16:09:41.650000+00:00,2017-07-22 16:09:41.650000+00:00,0,2,US,False,36538,True,6.160344024936702,330.105210015356
52721,Gregory’s Coffee,630 9th Ave,New York,NY,True,True,,You need to get the bathroom code or buy something,40.759987,-73.9912338,2019-09-13 20:11:12.843000+00:00,2019-09-13 20:11:12.953000+00:00,0,0,US,False,52721,True,6.166625550919711,330.08217713724
52720,Niko Vehabovic,630 9th Ave,New York,NY,True,True,,You need to get the bathroom code or buy something,40.759987,-73.9912338,2019-09-13 20:09:42.176000+00:00,2019-09-13 20:09:42.291000+00:00,0,0,US,False,52720,True,6.166625550919711,330.08217713724
31430,YOTEL New York,"570 10th Ave, New York, NY 10036",New York,NY,True,True,fourth floor to the left as you exit the elevator,"you don't seem to have to be a customer, might want to check out menu of hotel restaurant",40.7591568,-73.9954561,2017-02-27 16:45:34.246000+00:00,2017-02-27 16:45:34.246000+00:00,0,0,US,False,31430,True,6.206548670171325,327.64655765102
20940,Steak N Shake,1695 Broadway,New York,NY,True,True,In the back across from the stairs,,40.7636829,-73.982942,2016-03-31 15:35:12.601000+00:00,2016-03-31 15:35:12.601000+00:00,0,0,US,False,20940,True,6.24713885983642,335.601367906062
52353,Pret a manger,"100 Central Park S, New York, NY 10019",New York,New York,True,True,"Third door back, code was 368 I think but also if you area customer they will let you have the code",Supposed to be for customers but they have a variety of affordable pastry you can snag for later if you don’t need one now. Stafflet me use the bathroom before I ordered since I asked nicely and said “can i use your bathroom before I order?”,40.7655851,-73.9765899,2019-09-04 12:13:52.785000+00:00,2019-09-04 12:13:52.857000+00:00,0,1,US,False,52353,True,6.273466145576085,339.642775584773
44984,Javits Center,655 W 34th St ,New York,New York,True,True,,,40.7575505,-74.0024691,2018-10-07 23:27:44.693000+00:00,2020-04-14 21:11:01.314000+00:00,0,0,US,False,44984,True,6.27693119686082,323.69690742945
37968,Stevens Institute of Technology Howe Center,1 castle point terrace,Hoboken,New Jersey,True,True,"1st floor, keep walking past the desk, to the left. ","The Howe center is the big, tall building on campus. ",40.7448376,-74.025683,2017-09-30 19:34:02.696000+00:00,2017-09-30 19:34:02.696000+00:00,0,0,US,True,37968,True,6.280362650261283,309.271234799588
34173,Park Central Hotel,870 7th Ave,New York,NY,True,True,"3 nongendered single stalls on the main level. from the entrance, go all the way to the left and turn right at the end of the hall. they are the 3 unmarked doors with keycard slots on them ","you have to get a keycard from the person behind the small baggage check desk (the leftmost desk, right across from the small snack store) in order to get into the restrooms, but you should be able to go in whether or not you're staying in the hotel. ",40.7647208,-73.981184,2017-04-16 21:23:10.576000+00:00,2017-04-16 21:23:10.576000+00:00,0,1,US,False,34173,True,6.2859914165523,336.83693586259
52006,Bareburger,515 Washington Street,Hoboken,New Jersey,True,True,,May need to be a paying customer ,40.7426873,-74.0290254,2019-08-17 20:17:10.041000+00:00,2019-08-17 20:17:10.063000+00:00,0,0,US,False,52006,True,6.2946481430217744,307.238942007407
4986,Marymount Manhattan College,221 E 71st Street ,New York,NY,True,True,"Walk straight in entrance down stairs, turn left into the Nugent Lounge, the bathroom is around the corner to the left. ",,40.7688059,-73.9598915,2014-02-15 22:09:07.785000+00:00,2014-02-15 22:09:07.785000+00:00,1,0,USA,False,4986,True,6.31572125960724,350.151194750691
20581,Hunter College,695 Park Ave,New York,NY,True,True,There is a gender neutral bathroom on the 3rd floor of the Thomas Hunter building. ,You need to be a student there in order to get inside the building,40.7686084,-73.9650501,2016-03-26 19:23:25.501000+00:00,2016-03-26 19:23:25.501000+00:00,0,0,US,False,20581,True,6.343160557715802,346.991103994287
899,Hunter College,695 Park Ave.,Manhattan,,True,True,"Second floor of the Hunter College North building, right outside OASIS office (room 217). ",,40.768503,-73.966098,2014-02-02 20:50:13.828000+00:00,2014-02-02 20:50:13.828000+00:00,2,0,US,False,899,True,6.345692044829598,346.347109579025
54338,Le Moulin a Cafe,1439 York Ave,New York,NY,True,True,Straight back,All Gender Restroom added to door,40.7698415,-73.9519402,2019-12-04 14:51:00.380000+00:00,2020-04-14 21:04:23.375000+00:00,0,1,US,False,54338,True,6.346404845746909,355.147161805291
42855,Arriba Arriba,766 9th Ave,New York,New York,True,True,,,40.7642046,-73.9880304,2018-08-09 17:47:20.792000+00:00,2018-08-09 17:47:20.792000+00:00,0,0,US,False,42855,True,6.372379973999481,332.978874027781
39864,Empanada Mama,763 9th Ave,New York,New York,True,True,Straight to the back of the restaurant ,2 any gender single occupancy restrooms with toilets and sinks,40.7644051,-73.9886272,2018-02-09 22:05:34.069000+00:00,2018-02-09 22:05:34.069000+00:00,0,1,US,False,39864,True,6.396612860650571,332.718692161203
39184,Empanada Mama ,763 9th Ave,New York ,NY,True,True,Straight to the back of the restaurant ,"Open 24 hrs. Two single occupancy bathrooms. Signs say ""All Genders""",40.7644114,-73.98863539999999,2017-12-29 08:35:30.912000+00:00,2020-04-14 21:19:24.828000+00:00,0,0,US,False,39184,True,6.397174562911481,332.716093788652
28176,The Jones,788 9th Ave,New York,New York,True,True,Toward the back of the restaurant.,For restaurant patrons.,40.7648455,-73.98758240000001,2017-02-22 16:11:43.617000+00:00,2017-02-22 16:11:43.617000+00:00,0,0,US,False,28176,True,6.405334056844385,333.386867253271
36440,New York eater Gotham west market ,600 11th Ave ,New York,NY,True,True,,,40.7623377,-73.99675789999999,2017-07-17 01:16:41.069000+00:00,2017-07-17 01:16:41.069000+00:00,0,0,US,True,36440,True,6.434240905444435,327.994402614978
35621,Gloria Restaurant,401w 53rd st ,New York,Ny,True,True,,"Paying customer, maybe",40.7656327,-73.98790679999999,2017-06-09 01:16:32.957000+00:00,2017-06-09 01:16:32.957000+00:00,0,2,US,False,35621,True,6.46220823293106,333.423550334195
2332,The Shops at Columbus Circle,10 Columbus Circle,New York,NY,True,True,2nd Floor,Clean. Easy. Across from Central Park.,40.76772,-73.982281,2014-02-02 20:52:19.317000+00:00,2014-02-02 20:52:19.317000+00:00,1,0,US,False,2332,True,6.500823572767285,336.937706553195
24880,Via Quadronno,25 E 73rd St,new York ,ny,True,True,,,40.772775,-73.9651349,2016-08-23 13:02:27.570000+00:00,2016-08-23 13:02:27.570000+00:00,0,0,US,False,24880,True,6.627645686290382,347.496860231458
37781,Irving farm ,79th ,New York ,New York ,True,True,"Off of 79th street subway station, half to go past cafe bar. ",For paying customers.,40.773813,-73.9561806,2017-09-19 11:30:34.271000+00:00,2017-09-19 11:30:34.271000+00:00,0,0,US,False,37781,True,6.637632704302628,352.834653185119
37343,Obao,9th Ave ,NY,NY,True,True,,,40.76921230000001,-73.9847724,2017-08-30 16:39:57.606000+00:00,2017-08-30 16:39:57.606000+00:00,0,1,US,False,37343,True,6.639647943132738,335.956104600925
28153,Harbs,1374 3rd Ave ,Ny,Ny,True,True,In the back,Probably have to be paying customer.  Expensive teas desserts,40.7738,-73.9579472,2017-02-20 22:56:21.103000+00:00,2017-02-20 22:56:21.103000+00:00,0,0,US,False,28153,True,6.64615077499541,351.794120107648
48262,NYIT-NYC Campus 2,33 West 60th street,New York City,NY,True,True,On the First Floor Between Men's and Women's Restrooms.,,40.7696975,-73.9833311,2019-03-19 14:33:48.223000+00:00,2019-03-19 14:33:48.875000+00:00,0,0,US,False,48262,True,6.647738280698258,336.82747455393
48263,NYIT-NYC Campus 3,16 West 61st Street,New York City,NY,True,True,,,40.769824,-73.982923,2019-03-19 14:36:12.415000+00:00,2019-03-19 14:36:12.556000+00:00,0,0,US,False,48263,True,6.649497600818138,337.072162279677
48260,NYIT-NYC Campus,26 West 61st Street,New York City,NY,True,True,"5 Restrooms in Building. On Floor G, 2, 3, 4, & 5",,40.76999130000001,-73.9830941,2019-03-19 14:23:23.928000+00:00,2019-03-19 14:23:24.025000+00:00,0,0,US,False,48260,True,6.66324122402185,337.019072370839
34056,Eli's market/Eli's Table,"1413 Third Avenue (between E. 80th and 81st Streets) New York, NY 10028",Ny,NY,True,True,,,40.7750565,-73.9564528,2017-04-14 13:29:33.992000+00:00,2020-04-14 21:17:46.441000+00:00,0,0,US,False,34056,True,6.724516868014518,352.767199382988
34055,Eli's market/Eli's Table,"1413 Third Avenue (between E. 80th and 81st Streets) New York, NY 10028",Ny,NY,True,True,,,40.7750565,-73.9564528,2017-04-14 13:29:33.883000+00:00,2020-04-14 21:10:41.911000+00:00,0,0,US,False,34055,True,6.724516868014518,352.767199382988
2617,Fordham Law School library,140 W. 62nd St.,New York,NY,True,True,Library stack 6 by the elevator.,"Library hours are usually 8 am - midnight.  If you can get in the building, you can use it.  Bathroom is single stall, locking, by the elevator, and has a wide door and accessibility rails.  There is another gender-neutral bathroom at Fordham Law on the 4th floor but it is marked Faculty/Staff and not always open.",40.7715569,-73.9844736,2014-02-02 20:52:40.406000+00:00,2014-02-02 20:52:40.406000+00:00,1,0,US,False,2617,True,6.7884139665649315,336.64796951933
123,NYU - Institute of Fine Arts,14 E. 78 th Street,NEW YORK,NY,True,True,"Basement- single occupancy unisex, labeled as ÒRestroomÓ 5 th Floor- single occupancy unisex, labeled as ÒRestroomÓ",nyu id needed to access building,40.775898,-73.963641,2014-02-02 20:49:11.579000+00:00,2014-02-02 20:49:11.579000+00:00,1,0,US,False,123,True,6.828406099927241,348.724360566553
33519,Resorts World Casino,110-00 Rockaway Boulevard ,New York City,New York,True,True,Second floor all the way to the right down a corridor,Must be 18+ it's a casino,40.6754183,-73.8134845,2017-04-02 16:12:57.780000+00:00,2017-04-02 16:12:57.780000+00:00,0,1,US,False,33519,True,6.849974925361708,91.210028717007
39862,American Folk Art Museum,2 Lincoln Square,New York ,New York ,True,True,Past the admission desk to the right are 2 any gender single occupancy restrooms,"Admission is $10 suggested donation but you will not be stopped or confronted about it so proceed as you wish. Be sure to say hi/acknowledge the desk person and enjoy the exhibit, it is a hidden treasure",40.7733377,-73.9813846,2018-02-09 21:55:53.746000+00:00,2020-04-14 21:21:23.094000+00:00,0,0,US,False,39862,True,6.85773584214412,338.634363325028
39865,American Folk Art Museum ,2 Lincoln Square,New York,New York ,True,True,Past the admission desk and to the right,There are 2 any gender single occupancy restrooms. Admission is suggested donation $10 but you will not be confronted about it so proceed as you wish. Be sure to say hi/acknowledge the frint desk person and enjoy the exhibition. It is a hidden gem for museums,40.7733377,-73.9813846,2018-02-09 22:09:12.438000+00:00,2020-04-14 21:21:23.602000+00:00,0,1,US,False,39865,True,6.85773584214412,338.634363325028
19459,60 Beans Coffee,36-02 Ditmars Blvd. ,Astoria,NY,True,True,In the back of the main room. ,"Large single stall unlabelled restroom, no key or passcode needed. If the door is locked then someone is in there. ",40.774101,-73.908272,2015-11-29 15:58:16.732000+00:00,2015-11-29 15:58:16.732000+00:00,0,1,US,False,19459,True,6.888832487402537,20.511480890388
38595,Urban outfitters,"85th Street, 3rd Ave",NYC,NY,True,True,Downstairs in the back,,40.7776628,-73.9530104,2017-11-12 14:03:17.959000+00:00,2017-11-12 14:03:17.959000+00:00,0,1,US,False,38595,True,6.889318430238314,354.914996783341
44037,Metropolitan Museum of Art,Fifth Avenue and 81st Street,New York City,NY,True,True,,Spacious enough for two of us plus my mom in her wheelchair to get there with room to spare.,40.7783215,-73.9627625,2018-09-14 05:16:02.329000+00:00,2020-04-14 21:27:06.732000+00:00,0,1,US,True,44037,True,6.987455572288791,349.475567879539
50689,Cafe Alsace,2nd Avenue & 88th street ,New York ,NY,True,True,"Back right corner,  2 engendered stalls, communal sink. ",New York accessible - tables are close.,40.7791877,-73.95079580000001,2019-06-26 01:25:25.960000+00:00,2019-06-26 01:25:25.989000+00:00,0,0,US,False,50689,True,6.987717084284534,356.240172084969
34958,Starbucks,"141 Amsterdam Ave, 10023",New York,NY,True,True,"From the front door, walk straight to the back","You need to ask a barista for the bathroom code, but they'll give it to you even if you aren't a customer",40.7748629,-73.9839653,2017-05-09 13:20:21.080000+00:00,2017-05-09 13:20:21.080000+00:00,0,1,US,False,34958,True,6.99788160376514,337.62182320921
41810,Metropolitan Museum of Art,5th Avenue & 82nd,New York,New York,True,True,Near American Wing tucked off to the side,Past entrance so probably have to have paid,40.7789593,-73.9623038,2018-06-12 18:51:31.424000+00:00,2018-06-12 18:51:31.424000+00:00,0,2,US,True,41810,True,7.027807743751464,349.793086797528
40560,Starbucks,120 East 87th Street,New York,New York,True,True,In the back of the Starbucks.,"Single stall, gender neutral, locking restroom. Must be a paying customer. Ask front counter for code.",40.7801056,-73.9554588,2018-03-25 18:53:50.845000+00:00,2018-03-25 18:53:50.845000+00:00,0,0,US,True,40560,True,7.06730264450396,353.673326333585
52069,Shakespeare and Co.,2020 Broadway,NYC,NY,True,True,,,40.7764432,-73.98183209999999,2019-08-21 01:57:49.093000+00:00,2019-08-21 01:57:49.208000+00:00,0,0,US,False,52069,True,7.070207161508605,339.023442853079
29861,Le pain quotidian ,1309 Lexington ave,New york,New york,True,True,Straight back,Probably have to be a paying customer but oftentimes it's seat yourself here so you might be able to sneak in,40.7804806,-73.9545981,2017-02-25 21:00:46.221000+00:00,2017-02-25 21:00:46.221000+00:00,0,0,US,False,29861,True,7.089504782272034,354.172992821529
30968,Starbucks,73 and Columbus ,New York,New York,True,True,In the back by the counter where you order. ,"Usually you have to buy a drink or something, just like most Starbucks. ",40.7781103,-73.97830859999999,2017-02-27 00:09:24.640000+00:00,2017-02-27 00:09:24.640000+00:00,0,0,US,False,30968,True,7.132409864694377,341.132664180522
29944,New York Historical Society,170 Central Park West,Manhattan,NY,True,True,First floor,Need to be paying costumer as there isn't a way to get back to it without ticket,40.77928440000001,-73.97426949999999,2017-02-25 22:34:07.211000+00:00,2017-02-25 22:34:07.211000+00:00,0,0,US,False,29944,True,7.161455518914503,343.41530610033
22532,Cesca's,164 west 75tg,New York,New York ,True,True,,Must be paying customer,40.7802763,-73.97988939999999,2016-06-06 00:19:34.140000+00:00,2016-06-06 00:19:34.140000+00:00,0,0,US,False,22532,True,7.298154017948744,340.711336136042
26141,American Museum of Natural History,Central Park West at 79th Street,New York ,New York ,True,True,"1st floor off to Grand Gallery - there is a ""family restroom"" that is a single large stall and you can lock the entire room.  ",,40.7820454,-73.9717106,2016-11-10 18:29:36.949000+00:00,2016-11-10 18:29:36.949000+00:00,1,0,US,False,26141,True,7.320076365512439,345.143370205301
48647,"2124 Broadway, New York, NY 10023, USA",2124 Broadway,New York,New York,True,True,Right at the entrance to the left.,"If there’s a show starting or ending soon you might have to go through security. If not, just walk in and go, you’ll be fine.",40.780456,-73.9810431,2019-03-30 21:02:03.271000+00:00,2019-03-30 21:02:03.376000+00:00,0,1,US,False,48647,True,7.325847616835365,340.168764079278
26247,"Cooper Hewitt, Smithsonian Design Museum",2 E 91st street,New York,NY,True,True,Enter thru the garden on 90th street or thru the museum to the cafe. Exit the cafe for two single use gender neutral bathrooms.,Can just walk in thru garden entrance during open hours ,40.7843536,-73.9577633,2016-11-11 01:08:51.788000+00:00,2016-11-11 01:08:51.788000+00:00,0,0,US,False,26247,True,7.370501512431477,352.69785339456
42716,Pier 1 Cafe,"In Riverside Park, at Pier 1, near with, enter park at 72nd st",New york,Ny,True,True,"Summer only. In Riverside Park at 70th st, enter park at 72nd st. here is a mens room, a women's room, and an all gender ""handicap"" restroom. The sign claims you need a key from behind the bar but at this writing, bathroom was just open.",See above,40.779855,-73.988689,2018-08-01 22:43:20.054000+00:00,2018-08-01 22:43:20.054000+00:00,0,0,US,False,42716,True,7.401992055424427,336.348118261406
40475,Serafina ,222 W 77th St,New York,New York,True,True,In the restaurant attached to the NYLO hotel. ,,40.78230207907836,-73.98063355496129,2018-03-19 11:57:34.279000+00:00,2018-03-19 11:57:34.279000+00:00,0,0,US,False,40475,True,7.443425629577398,340.694088388687
4211,Staten Island LGBT Community Center,"25 Victory Blvd., 3rd Floor",Staten Island,NY,True,True,Say hello at the desk and ask nicely. 3rd floor. ,"Usually weekdays 1 - 9 pm, elevator sometimes locked so you can come upstairs and knock if the lights are on.",40.637998,-74.07633299999999,2014-02-02 20:55:22.174000+00:00,2014-02-02 20:55:22.174000+00:00,8,1,US,False,4211,True,7.463497421377336,253.091057727234
1365,GLAAD,"104 West 29th Street, 4th Floor",New York,NY,True,True,4th Floor of free-entry business building. Far corner near kitchen.,Requires GLAAD-related reason to use bathroom (i.e. a meeting). Open 9AM-6PM,40.577466,-73.995919,2014-02-02 20:50:55.386000+00:00,2014-02-02 20:50:55.386000+00:00,1,0,US,False,1365,True,7.469191861268082,207.200880745009
53915,Lokal ,473 Columbus Ave,New York,New York,True,True,Back if restaurant on the right. ,Must be a paying customer. ,40.7843107,-73.97357339999999,2019-11-10 19:47:06.386000+00:00,2019-11-10 19:47:06.451000+00:00,0,1,US,False,53915,True,7.493019918139092,344.508819070083
22509,Sara Beth's,423 Amsterdam Ave,New York ,New York ,True,True,"Walk past the register, the stairs down to the bathrooms are to the left",,40.7838771,-73.9774214,2016-06-05 17:03:36.931000+00:00,2016-06-05 17:03:36.931000+00:00,4,23,US,False,22509,True,7.507866326190315,342.53115241611
47802,ArtSpace PS 109,215 E 99th Street,New York,NY,True,True,In the building turn right to go down the stairs or take the elevator. Go all the way to the other end of the long hall. Single stall ungendered bathrooms,Sometimes the doors/gates might be locked but it’s an artist building. ,40.7869832,-73.9466131,2019-03-01 05:42:37.027000+00:00,2019-03-01 05:42:37.046000+00:00,0,0,US,False,47802,True,7.51878423353075,358.707329742047
33363,Starbucks,1378 Madison Ave,New York,NY,True,True,"Single room bathroom, to the right once you enter.","You can just walk right in, don't need to buy anything.",40.7871231,-73.9544765,2017-03-31 18:57:38.986000+00:00,2017-03-31 18:57:38.986000+00:00,0,0,US,False,33363,True,7.546713425229722,354.589421875956
33644,EAT Restaurant ,81st Street,New york,New York ,True,True,Through the bakery,"Act like you're browsing 
",40.7844744,-73.9773671,2017-04-05 16:02:53.349000+00:00,2017-04-05 16:02:53.349000+00:00,0,0,US,False,33644,True,7.54735885607245,342.650051301315
33645,EAT Restaurant ,81st Street,New york,New York ,True,True,Through the bakery,"Act like you're browsing 
",40.7844744,-73.9773671,2017-04-05 16:02:53.463000+00:00,2017-04-05 16:02:53.463000+00:00,0,0,US,False,33645,True,7.54735885607245,342.650051301315
5026,7 eleven, Rockaway blvd,jamaica,NY,True,True,,Ask the guy for the key ,40.6740684,-73.7996108,2014-02-18 04:29:27.493000+00:00,2014-02-18 04:29:27.493000+00:00,1,0, usa,False,5026,True,7.579703164987922,91.628688644534
38722,Good Enough to Eat,520 Columbus Ave,New York,NY,True,True,Straight through the restaurant in the back,The walkways are narrow so it may be difficult to get to the restroom with a wheelchair or walker ,40.7859871,-73.9727735,2017-11-19 17:08:48.748000+00:00,2017-11-19 17:08:48.748000+00:00,0,1,US,False,38722,True,7.598039241997049,345.134786229431
51521,"460 Amsterdam Ave, New York, NY 10024, USA",460 Amsterdam Ave,New York,New York,True,True,At the back to the right,2 single-person gender neutral bathroom ,40.7853004,-73.97707319999999,2019-08-03 22:47:59.985000+00:00,2019-08-03 22:48:00.109000+00:00,0,1,US,False,51521,True,7.599399385158984,342.919415042743
43838,Jacob's Pickles ,509 Amsterdam ,New York ,NY,True,True,"Just past bar on right, plain door","Restaurant, single room unisex, unmarked. Toilet and sink. ",40.7866017,-73.97542709999999,2018-09-12 06:20:41.284000+00:00,2020-04-14 21:26:14.792000+00:00,0,1,US,False,43838,True,7.668129935187292,343.912477642833
46901,My. Sinai ,5 East 98th Street,NY,NY,True,True,East 98th street between Madison and 5th Avenue on the North side of the street. Make a right and the restroom is on the left.,"You don’t have to sign in at the security desk - people go in and out for appointments all day. All gender restrooms on most floors. Don’t know status of changing tables.
",40.7890329,-73.95384589999999,2019-01-08 17:00:08.301000+00:00,2019-01-08 17:00:08.826000+00:00,0,0,US,False,46901,True,7.676082310491648,355.005391987488
41115,Taco Bell: El Barrio,"1882 3rd Avenue, 104 street ",Bronx,NY,True,True,,,40.7902841,-73.9459704,2018-04-28 00:01:21.617000+00:00,2018-04-28 00:01:21.617000+00:00,0,0,US,False,41115,True,7.746336715640309,359.07373529454
19138,New Jersey City University campus,2039 John F Kennedy Blvd ,Jersey City,New Jersey ,True,True,"Go to Rossey building, then go down to the basement floor of the building. ","If you are facing the elevators the gender neutral bathrooms are in the hallway on the right side. There are also gendered ones, so if you find them just keep walking around and you'll find the neutral ones.",40.7095263,-74.0872064,2015-10-31 20:47:33.191000+00:00,2015-10-31 20:47:33.191000+00:00,0,0,US,False,19138,True,7.800589243740282,282.360506680802
21386,Rossey buildings ,2039 John F Kennedy blvd,Jersey City,New Jersey ,True,True,Sixth floor of rossey building,"Go left from the stairs or right from the elevator and then turn right, the bathrooms will be down that hallway. If you can find it right away just keep walking around the square and you'll find it.",40.7095263,-74.0872064,2016-04-15 02:14:35.214000+00:00,2016-04-15 02:14:35.214000+00:00,0,0,US,False,21386,True,7.800589243740282,282.360506680802
21387,New Jersey City University ,2039 John F Kennedy blvd,Jersey City,New Jersey ,True,True,There are bathrooms located on the top floor and in the basement of Rossey building,"The inside of the building is set up like a square, stay in the main halls and you'll find the restrooms ",40.7095263,-74.0872064,2016-04-15 02:20:20.011000+00:00,2016-04-15 02:20:20.011000+00:00,0,0,US,False,21387,True,7.800589243740282,282.360506680802
21488,Rossey building,2039 John f Kennedy blvd,Jersey City,New Jersey ,True,True,"Go to Rossey building, bathrooms are in the basement and on the sixth floor.","The interior of the building consists of four hallways on each floor that form a square, just stay I. The squares and you'll find the bathroom",40.7095263,-74.0872064,2016-04-18 11:06:01.426000+00:00,2016-04-18 11:06:01.426000+00:00,0,0,US,False,21488,True,7.800589243740282,282.360506680802
40296,Mount Sinai Center for Advanced Medicine,17 E. 102nd street ,New York,NY,True,True,"In the lobby, to the Left of the concession/coffee shop. ",No one asks. Security might check bags. But they have no way of knowing who is a patient/visitor. ,40.791484,-73.9520122,2018-03-07 19:51:13.573000+00:00,2018-03-07 19:51:13.573000+00:00,0,1,US,True,40296,True,7.839452691904957,356.034622282206
16063,starbucks,2394 broadway,new york,new york,True,True,at the back (you can see it from the front door),,40.789264,-73.9753258,2015-03-03 18:29:15.346000+00:00,2015-03-03 18:29:15.346000+00:00,0,0,US,False,16063,True,7.8468226122143765,344.327180525993
58003,Trader Joe’s,670 Columbus Avenue ,New York ,NY,True,True,In the back of the store near the health and beauty products. ,You should be able to use the restroom fine without buying anything.,40.79071039999999,-73.96950980000001,2021-06-20 01:07:19.652000+00:00,2021-06-20 01:07:19.749000+00:00,0,0,US,True,58003,True,7.887686912754391,347.304012792362
